,nW,n,utm48_x,utm48_y,x,y,z,lat,lon,zabs
248,454,248,397451.97599392576,5938037.789215421,-421.492,138.54,-1.757,53.581153279095254,103.4510157735845,468.243
249,455,249,397450.4129939258,5938041.032215421,-423.055,141.783,-1.94,53.58118211269606,103.45099110848331,468.06
250,456,250,397446.3869939258,5938042.875215421,-427.081,143.626,-1.999,53.58119788533492,103.4509297147165,468.001
251,457,251,397452.2209939258,5938038.764215421,-421.247,139.515,-2.544,53.581162087628066,103.45101915247355,467.456
252,458,252,397453.9069939258,5938042.390215421,-419.561,143.141,-3.347,53.581194997832924,103.45104341789977,466.653
253,459,253,397432.0709939258,5938045.017215421,-441.397,145.768,-1.783,53.58121433232517,103.45071285478058,468.217
254,460,254,397412.24199392577,5938048.284215421,-461.226,149.035,-2.952,53.58123980903601,103.45041238455754,467.048
255,461,255,397408.5469939258,5938048.262215422,-464.921,149.013,-3.489,53.58123888861341,103.45035660126223,466.511
256,462,256,397408.0509939258,5938041.336215422,-465.417,142.087,-2.704,53.58117655969105,103.45035138875423,467.296
257,463,257,397406.68199392577,5938035.906215421,-466.786,136.657,-2.75,53.58112750195049,103.45033250320243,467.25
258,464,258,397408.3409939258,5938032.574215421,-465.127,133.325,-2.611,53.581097887578146,103.45035864746241,467.389
259,465,259,397408.2519939258,5938032.587215422,-465.216,133.338,-2.604,53.58109798697773,103.45035729938958,467.396
260,466,260,397405.0869939258,5938031.832215421,-468.381,132.583,-2.619,53.58109058400988,103.4503097596261,467.381
261,467,261,397404.6699939258,5938028.601215421,-468.798,129.352,-2.464,53.581061471069155,103.45030452544486,467.536
262,468,262,397403.6909939258,5938024.609215422,-469.777,125.36,-2.172,53.58102541041219,103.4502910558633,467.828
263,469,263,397401.67099392577,5938022.262215422,-471.797,123.013,-2.393,53.58100392686878,103.45026132768315,467.607
264,470,264,397399.7869939258,5938025.058215422,-473.681,125.809,-2.33,53.581028681107206,103.45023196236772,467.67
265,471,265,397398.0049939258,5938028.105215421,-475.463,128.856,-2.438,53.58105571059154,103.45020405459086,467.562
266,472,266,397398.5489939258,5938032.549215421,-474.919,133.3,-2.646,53.581095747498686,103.45021080751451,467.354
267,473,267,397399.58999392577,5938036.7902154215,-473.878,137.541,-2.693,53.5811340576218,103.45022513132757,467.307
268,474,268,397400.1679939258,5938042.757215422,-473.3,143.508,-3.025,53.581187785726954,103.45023189700095,466.975
269,475,269,397400.0549939258,5938049.089215421,-473.413,149.84,-3.452,53.5812446582769,103.45022810934927,466.548
270,476,270,397397.4659939258,5938048.225215421,-476.002,148.976,-3.188,53.581236388544625,103.45018930225642,466.812
271,477,271,397397.7009939258,5938051.531215421,-475.767,152.282,-3.554,53.58126613977967,103.45019176371697,466.446
272,478,272,397398.3919939258,5938049.228215422,-475.076,149.979,-3.722,53.58124558190729,103.45020295414321,466.278
273,479,273,397399.9089939258,5938051.268215422,-473.559,152.019,-4.732,53.58126420859372,103.4502251886156,465.268
274,480,274,397405.2019939258,5938051.001215422,-468.266,151.752,-6.635,53.58126284492757,103.45030519503197,463.365
275,481,275,397404.14399392577,5938042.963215421,-469.324,143.714,-6.165,53.581190414462064,103.45029186253511,463.835
276,482,276,397403.7859939258,5938036.659215421,-469.682,137.41,-5.675,53.58113370136261,103.45028852931564,464.325
277,483,277,397402.20399392577,5938032.162215421,-471.264,132.913,-5.189,53.58109298519255,103.45026612110593,464.811
278,484,278,397401.4939939258,5938026.982215421,-471.974,127.733,-4.673,53.58104630266543,103.4502571036545,465.327
279,485,279,397401.5419939258,5938024.862215421,-471.926,125.613,-4.023,53.58102726330677,103.45025852527513,465.977
280,486,280,397401.5639939258,5938022.770215421,-471.904,123.521,-3.941,53.58100847044923,103.45025954512046,466.059
281,487,281,397382.5959939258,5938054.587215422,-490.872,155.338,-2.307,53.581290643581355,103.44996268960453,467.693
282,488,282,397352.8579939258,5938060.127215421,-520.61,160.878,-1.519,53.581334602672996,103.44951185543394,468.481
283,489,283,397341.3679939258,5938061.204215421,-532.1,161.955,-1.861,53.581342030938835,103.44933801424327,468.139
284,490,284,397340.0269939258,5938060.365215422,-533.441,161.116,-1.684,53.58133422983006,103.4493180425086,468.316
285,491,285,397339.0279939258,5938057.291215422,-534.44,158.042,-1.75,53.58130641361749,103.44930396975923,468.25
286,492,286,397337.6529939258,5938059.144215421,-535.815,159.895,-1.946,53.5813227941519,103.44928259921765,468.054
287,493,287,397336.4589939258,5938052.879215421,-537.009,153.63,-1.534,53.5812662678199,103.44926663181259,468.466
288,494,288,397334.0609939258,5938052.599215421,-539.407,153.35,-1.537,53.58126328255289,103.44923051668994,468.463
289,495,289,397331.6089939258,5938055.7222154215,-541.859,156.473,-1.511,53.5812908635229,103.44919246683548,468.489
290,496,290,397330.1559939258,5938061.166215422,-543.312,161.917,-1.778,53.58133949481387,103.44916873728508,468.222
291,497,291,397335.0869939258,5938052.806215421,-538.381,153.557,-2.613,53.5812653433359,103.44924594009802,467.387
292,498,292,397335.4339939258,5938062.556215421,-538.034,163.307,-5.614,53.58135301748508,103.44924797233769,464.386
293,499,293,397334.2569939258,5938058.738215421,-539.211,159.489,-4.521,53.581318481392834,103.4492314567444,465.479
294,500,294,397333.9179939258,5938056.176215421,-539.55,156.927,-4.004,53.58129539481417,103.44922718093845,465.996
295,501,295,397337.7549939258,5938060.953215421,-535.713,161.704,-3.552,53.58133906844198,103.44928354428477,466.448
296,502,296,397306.0719939258,5938061.720215421,-567.396,162.471,-1.494,53.581339757527644,103.44880491190457,468.506
297,503,297,397280.55199392576,5938059.187215421,-592.916,159.938,-0.972,53.58131200042889,103.44842042041148,469.028
298,504,298,397233.3839939258,5938064.053215421,-640.084,164.804,-2.512,53.58134648270065,103.44770663179693,467.488
299,505,299,397232.8709939258,5938061.474215421,-640.597,162.225,-2.459,53.581323209230646,103.44769973520327,467.541
300,506,300,397235.2729939258,5938058.991215421,-638.195,159.742,-2.284,53.58130136950435,103.44773682038162,467.716
301,507,301,397235.8699939258,5938056.820215422,-637.598,157.571,-2.14,53.581281979505114,103.44774654924473,467.86
302,508,302,397239.0129939258,5938054.945215422,-634.455,155.696,-2.051,53.581265747977696,103.4477946224797,467.949
303,509,303,397240.5739939258,5938052.490215422,-632.894,153.241,-1.969,53.58124399503566,103.44781900015866,468.031
304,510,304,397239.6899939258,5938050.528215421,-633.778,151.279,-2.026,53.58122619278076,103.44780629868768,467.974
305,511,305,397240.1899939258,5938048.145215421,-633.278,148.896,-1.865,53.58120487889795,103.4478146327062,468.135
306,512,306,397238.3349939258,5938045.385215421,-635.133,146.136,-1.736,53.581179716168634,103.44778753296274,468.264
307,513,307,397235.4069939258,5938046.553215421,-638.061,147.304,-1.738,53.58118963724997,103.44774293886468,468.262
308,514,308,397232.0419939258,5938046.0292154215,-641.426,146.78,-1.585,53.58118426964973,103.44769230364008,468.415
309,515,309,397230.61699392577,5938048.860215421,-642.851,149.611,-1.828,53.581209427667304,103.4476698555771,468.172
310,516,310,397227.7349939258,5938051.827215421,-645.733,152.578,-2.116,53.581235522177586,103.44762536360373,467.884
311,517,311,397225.90499392577,5938052.258215421,-647.563,153.009,-2.088,53.58123903622826,103.4475975906902,467.912
312,518,312,397224.1259939258,5938051.812215421,-649.342,152.563,-2.223,53.581234680204716,103.44757087660125,467.777
313,519,313,397221.8159939258,5938049.876215422,-651.652,150.627,-1.872,53.58121683210266,103.44753663564998,468.128
314,520,314,397218.8479939258,5938049.610215421,-654.62,150.361,-1.826,53.58121386040745,103.44749190972142,468.174
315,521,315,397217.3539939258,5938053.562215421,-656.114,154.313,-2.085,53.58124907732574,103.44746805054437,467.915
316,522,316,397220.7869939258,5938058.987215421,-652.681,159.738,-2.468,53.58129849504034,103.44751809864904,467.532
317,523,317,397220.0379939258,5938062.990215422,-653.43,163.741,-2.539,53.581334316205115,103.44750547135874,467.461
318,524,318,397229.7249939258,5938064.679215421,-643.743,165.43,-6.832,53.58135139050984,103.44765117863925,463.168
319,525,319,397227.5939939258,5938060.218215421,-645.874,160.969,-6.35,53.58131088975675,103.4476204716967,463.65
320,526,320,397224.1229939258,5938056.383215421,-649.345,157.134,-5.239,53.581275751180264,103.44756932613109,464.761
321,527,321,397221.9219939258,5938054.084215421,-651.546,154.835,-4.664,53.58125466279282,103.44753685046287,465.336
322,528,322,397219.2759939258,5938051.108215421,-654.192,151.859,-4.35,53.581227404180275,103.44749787875345,465.65
323,529,323,397229.3359939258,5938057.872215421,-644.132,158.623,-5.586,53.581290151709545,103.44764754650525,464.414
324,530,324,397235.8659939258,5938053.473215422,-637.602,154.224,-4.553,53.58125190509766,103.44774759084939,465.447
325,531,325,397237.3409939258,5938051.021215421,-636.127,151.772,-4.02,53.581230162270955,103.44777066905085,465.98
326,532,326,397237.92099392577,5938046.277215421,-635.547,147.028,-2.933,53.58118764989501,103.4477809883406,467.067
327,533,327,397204.5379939258,5938063.021215421,-668.93,163.772,-2.75,53.58133155706324,103.4472714276326,467.25
328,534,328,397180.8089939258,5938064.496215422,-692.659,165.247,-4.29,53.58134015901046,103.44691265914194,465.71
329,535,329,397177.9149939258,5938058.471215421,-695.553,159.222,-3.927,53.58128545556967,103.44687094767886,466.073
330,536,330,397182.0909939258,5938045.318215421,-691.377,146.069,-2.813,53.581168091319185,103.4469383336365,467.187
331,537,331,397175.0799939258,5938054.218215421,-698.388,154.969,-3.353,53.58124668553348,103.4468295433819,466.647
332,538,332,397173.0729939258,5938061.699215421,-700.395,162.45,-3.827,53.58131351066433,103.44679677525893,466.173
333,539,333,397170.0149939258,5938057.3302154215,-703.453,158.081,-3.552,53.58127365459339,103.44675204216375,466.448
334,540,334,397171.3329939258,5938048.303215421,-702.135,149.054,-3.548,53.58119280320541,103.44677491652993,466.452
335,541,335,397166.0359939258,5938055.581215422,-707.432,156.332,-3.257,53.58125715926613,103.4466925398484,466.743
336,542,336,397166.0269939258,5938055.586215422,-707.441,156.337,-3.264,53.58125720242774,103.44669240231089,466.736
337,543,337,397162.8119939258,5938058.076215421,-710.656,158.827,-3.295,53.58127894531637,103.44664303891776,466.705
338,544,338,397162.2109939258,5938062.901215421,-711.257,163.652,-3.566,53.58132218127237,103.44663237469793,466.434
339,545,339,397169.0759939258,5938063.841215421,-704.392,164.592,-5.227,53.58133197341118,103.4467357191409,464.773
340,546,340,397168.2439939258,5938057.983215421,-705.224,158.734,-4.895,53.58127917473232,103.44672508685086,465.105
341,547,341,397169.4249939258,5938054.782215421,-704.043,155.533,-4.418,53.58125064451774,103.44674397327786,465.582
342,548,342,397177.4719939258,5938055.626215422,-695.996,156.377,-3.611,53.581259805702906,103.44686519610838,466.389
343,549,343,397176.4749939258,5938064.036215421,-696.993,164.787,-5.108,53.581335176144385,103.44684737189931,464.892
344,550,344,397148.4229939258,5938065.271215421,-725.045,166.022,-3.47,53.581340772632025,103.44642340971488,466.53
345,551,345,397120.96499392577,5938063.802215422,-752.503,164.553,-3.312,53.58132218804265,103.44600930750515,466.688
346,552,346,397119.6889939258,5938053.681215421,-753.779,154.432,-2.878,53.58123099813383,103.44599337738929,467.122
347,553,347,397116.4249939258,5938063.232215421,-757.043,163.983,-3.586,53.581316175898706,103.44594094628836,466.414
348,554,348,397113.9509939258,5938062.386215421,-759.517,163.137,-4.384,53.58130808907464,103.445903870437,465.616
349,555,349,397113.7269939258,5938056.636215421,-759.741,157.387,-3.814,53.581256380004795,103.44590238371957,466.186
350,556,350,397117.67099392577,5938049.042215421,-755.797,149.793,-3.355,53.58118891975945,103.44596443697183,466.645
351,557,351,397113.8649939258,5938043.461215422,-759.603,144.212,-2.827,53.5811380265405,103.4459088103695,467.173
352,558,352,397109.2119939258,5938047.306215421,-764.256,148.057,-2.541,53.58117166200647,103.44583728787357,467.459
353,559,353,397106.38899392576,5938055.663215421,-767.079,156.414,-2.703,53.58124619784231,103.44579190876958,467.297
354,560,354,397106.2849939258,5938062.417215421,-767.183,163.168,-4.361,53.5813068637454,103.44578811192402,465.639
355,561,355,397110.4749939258,5938062.278215421,-762.993,163.029,-5.331,53.581306436781034,103.44585142220467,464.669
356,562,356,397112.1649939258,5938054.820215422,-761.303,155.571,-4.108,53.58123975639439,103.4458793978773,465.892
357,563,357,397119.7789939258,5938056.062215421,-753.689,156.813,-3.812,53.58125240964467,103.44599395146051,466.188
358,564,358,397118.4069939258,5938063.8472154215,-755.061,164.598,-5.587,53.58132209061115,103.44597066962774,464.413
359,565,359,397092.5439939258,5938059.484215422,-780.924,160.235,-3.746,53.58127781413104,103.44558160477698,466.254
360,566,360,397078.3009939258,5938056.101215421,-795.167,156.852,-3.037,53.5812446222957,103.44536766666559,466.963
361,567,361,397063.6299939258,5938052.353215422,-809.838,153.104,-2.474,53.581208066468506,103.44514738695442,467.526
362,568,362,397043.9359939258,5938051.7732154215,-829.532,152.524,-3.884,53.58119898947592,103.44485022104494,466.116
363,569,363,397025.2859939258,5938053.025215421,-848.182,153.776,-4.668,53.58120657766985,103.44456821407341,465.332
364,570,364,397024.5429939258,5938050.941215421,-848.925,151.692,-4.486,53.581187706564336,103.4445576831773,465.514
365,571,365,397023.0329939258,5938050.733215421,-850.435,151.484,-4.497,53.58118554116536,103.4445349525175,465.503
366,572,366,397021.1219939258,5938052.516215421,-852.346,153.267,-5.137,53.5812011866294,103.44450551031241,464.863
367,573,367,397023.0399939258,5938047.649215422,-850.428,148.4,-4.336,53.58115783207787,103.44453607571383,465.664
368,574,368,397022.0009939258,5938045.689215422,-851.467,146.44,-4.727,53.58114001702173,103.4445210346734,465.273
369,575,369,397017.9899939258,5938047.450215422,-855.478,148.201,-4.63,53.58115505247928,103.44445989216378,465.37
370,576,370,397015.8469939258,5938047.837215422,-857.621,148.588,-4.54,53.58115810898491,103.44442740763212,465.46
371,577,371,397015.3089939258,5938051.732215421,-858.159,152.483,-4.768,53.581193000831526,103.44441799927486,465.232
372,578,372,397019.2809939258,5938052.392215421,-854.187,153.143,-7.007,53.58119971098949,103.44447775420777,462.993
373,579,373,397020.3819939258,5938047.815215421,-853.086,148.566,-6.353,53.58115880175047,103.44449588819137,463.647
374,580,374,397021.8169939258,5938046.1652154215,-851.651,146.916,-6.257,53.58114425786634,103.4445180994372,463.743
375,581,375,397023.4829939258,5938052.6312154215,-849.985,153.382,-5.698,53.581202683492144,103.44454112080075,464.302
376,582,376,397023.7759939258,5938051.196215421,-849.692,151.947,-5.146,53.58118984720838,103.44454601821657,464.854
377,583,377,397013.5539939258,5938050.879215421,-859.914,151.63,-4.586,53.581184991822944,103.44439178222281,465.414
378,584,378,397011.7499939258,5938045.846215421,-861.718,146.597,-4.053,53.58113941491151,103.44436620459432,465.947
379,585,379,397009.2389939258,5938048.484215422,-864.229,149.235,-4.287,53.581162624889394,103.44432742092158,465.713
380,586,380,397011.2479939258,5938050.142215421,-862.22,150.893,-5.442,53.58117791690068,103.44435720743297,464.558
381,587,381,396989.6209939258,5938049.374215421,-883.847,150.125,-4.139,53.58116676908075,103.44403091790548,465.861
382,588,382,396993.6729939258,5938056.419215421,-879.795,157.17,-7.598,53.58123086585019,103.44408977343684,462.402
383,589,383,396991.2509939258,5938056.526215421,-882.217,157.277,-7.746,53.581231351594106,103.4440531686447,462.254
384,590,384,397017.3599939258,5938059.158215421,-856.108,159.909,-7.505,53.581260127894694,103.4444465168445,462.495
385,591,385,397045.0429939258,5938061.366215421,-828.425,162.117,-7.464,53.58128540214133,103.44486377113861,462.536
386,592,386,397078.6959939258,5938065.414215421,-794.772,166.165,-7.321,53.581328379324624,103.44537055972799,462.679
387,593,387,397107.9689939258,5938071.121215422,-765.499,171.872,-7.977,53.581385401634805,103.44581066912525,462.023
388,594,388,397165.18799392576,5938079.894215421,-708.28,180.645,-8.43,53.58147545121083,103.44667172536529,461.57
389,595,389,397226.1639939258,5938077.328215421,-647.304,178.079,-8.081,53.58146434711819,103.4475932461833,461.919
390,596,390,397275.1799939258,5938074.554215421,-598.288,175.305,-7.828,53.5814490246344,103.44833425124065,462.172
391,597,391,397336.9239939258,5938072.1142154215,-536.544,172.865,-7.868,53.581439190199596,103.44926732588041,462.132
392,597/1,392,397353.4679939258,5938069.249215421,-520.0,170.0,-7.5,53.58141668555262,103.44951806579165,462.5
393,598/1,393,397383.4679939258,5938059.249215421,-490.0,160.0,-7.0,53.58133270345965,103.44997432311607,463.0
394,598,394,397407.27999392577,5938057.750215421,-466.188,158.501,-6.924,53.58132389291395,103.45033435220687,463.076
395,599,395,397455.9389939258,5938051.549215421,-417.529,152.3,-6.955,53.58127769113429,103.45107108975243,463.045
396,600,396,397506.4119939258,5938047.388215422,-367.056,148.139,-7.793,53.581250169237684,103.45183454534185,462.207
397,601,397,397551.33999392577,5938038.397215421,-322.128,139.148,-7.537,53.58117816052749,103.45251586183788,462.463
398,602,398,397594.25799392577,5938030.309215421,-279.21,131.06,-7.717,53.581113869170636,103.45316653103589,462.283
399,603,399,397618.8609939258,5938020.454215421,-254.607,121.205,-7.726,53.58103012246796,103.45354124195214,462.274
400,604,400,397625.2489939258,5938014.074215421,-248.219,114.825,-6.53,53.58097404334047,103.45363978617858,463.47
401,605,401,397662.2559939258,5938004.010215421,-211.212,104.761,-7.036,53.58089083761491,103.45420184932536,462.964
402,606,402,397682.9509939258,5937998.420215421,-190.517,99.171,-6.777,53.5808446474911,103.45451615206014,463.223
403,607,403,397704.48699392576,5937989.767215421,-168.981,90.518,-6.629,53.58077109865567,103.45484415608121,463.371
404,608,404,397737.96499392577,5937979.209215421,-135.503,79.96,-6.811,53.58068276045615,103.45535309258686,463.189
405,608/1,405,397759.0099939258,5937979.249215421,-114.458,80.0,-6.8,53.580687222650994,103.45567083296321,463.2
406,609/1,406,397783.8239939258,5937957.249215421,-89.644,58.0,-6.9,53.58049438288387,103.45605269838082,463.1
407,609,407,397803.1689939258,5937957.5062154215,-70.299,58.257,-6.903,53.580500461780225,103.45634469861004,463.097
408,610,408,397852.1239939258,5937941.7902154215,-21.344,42.541,-6.848,53.580368785456145,103.45708899908009,463.152
409,611,409,397878.8929939258,5937931.1312154215,5.425,31.882,-6.611,53.58027822390939,103.45749666255476,463.389
410,612,410,397904.6459939258,5937923.306215421,31.178,24.057,-5.901,53.58021292751267,103.45788805716506,464.099
411,613,411,397958.23699392576,5937916.778215421,84.769,17.529,-6.795,53.580164700355894,103.45869934125105,463.205
412,614,412,398021.4399939258,5937906.058215422,147.972,6.809,-7.695,53.580080670241834,103.45965712081903,462.305
413,615,413,398056.4679939258,5937895.692215421,183.0,-3.557,-7.188,53.579994337865635,103.46018937941602,462.812
414,616,414,398096.0369939258,5937885.483215421,222.569,-13.766,-7.154,53.579910296064796,103.46079014702964,462.846
415,617,415,398132.3219939258,5937874.033215421,258.854,-25.216,-6.95,53.57981446267009,103.46134173384556,463.05
416,618,416,398183.1619939258,5937858.578215421,309.694,-40.671,-6.841,53.57968546612497,103.46211438275303,463.159
417,619,417,398219.8119939258,5937849.968215421,346.344,-49.281,-7.264,53.579615215695675,103.46267054865508,462.736
418,620,418,398251.2839939258,5937845.363215421,377.816,-53.886,-8.19,53.57957994441873,103.46314722769999,461.81
419,621,419,398270.0599939258,5937836.596215421,396.592,-62.653,-8.23,53.57950481210561,103.46343357293645,461.77
420,622,420,398286.2109939258,5937817.754215421,412.743,-81.495,-7.033,53.57933864299064,103.4636835668607,462.967
421,623,421,398286.2479939258,5937813.299215421,412.78,-85.95,-6.844,53.579298620574,103.46368557714882,463.156
422,624,422,398313.2619939258,5937801.715215421,439.794,-97.534,-6.56,53.57919977243534,103.46409721703147,463.44
423,625,423,398340.9399939258,5937788.478215422,467.472,-110.771,-6.543,53.579086198819866,103.46451941859186,463.457
424,626,424,398356.4439939258,5937779.179215421,482.976,-120.07,-6.627,53.57900564893858,103.46475652991529,463.373
425,627,425,398381.3039939258,5937766.368215421,507.836,-132.881,-6.912,53.5788953547801,103.46513604242352,463.088
426,628,426,398403.3749939258,5937757.250215421,529.907,-141.999,-7.141,53.57881770201455,103.46547224228203,462.859
427,629,427,398432.05699392577,5937744.642215421,558.589,-154.607,-7.223,53.578709969669106,103.4659093902914,462.777
428,630,428,398457.1979939258,5937724.522215421,583.73,-174.727,-6.727,53.57853405242848,103.4662955172797,463.273
429,631,429,398484.2169939258,5937701.602215421,610.749,-197.647,-6.723,53.57833333844413,103.46671090568505,463.277
430,632,430,398489.3529939258,5937688.385215421,615.885,-210.864,-6.347,53.578215573267656,103.46679274689646,463.653
431,633,431,398509.9219939258,5937667.100215421,636.454,-232.149,-7.244,53.57802830060633,103.46711021686069,462.756
432,634,432,398526.3749939258,5937650.002215421,652.907,-249.247,-7.359,53.57787785245328,103.4673641803497,462.641
433,666,433,398569.3469939258,5937810.372215421,695.879,-88.877,-12.944,53.57932714215858,103.4679608567345,457.056
434,667,434,398559.3929939258,5937827.168215421,685.925,-72.081,-12.921,53.579476134863825,103.4678051093261,457.079
435,668,435,398481.27499392576,5937904.519215421,607.807,5.27,-12.929,53.5801560453674,103.46660049446157,457.071
436,669,436,398436.0319939258,5937961.4552154215,562.564,62.206,-12.882,53.58065887503609,103.46589885992194,457.118
437,670,437,398367.1809939258,5937974.834215421,493.713,75.585,-12.893,53.580765752679135,103.46485493453213,457.10699999999997
438,670/1,438,398328.4679939258,5937999.249215421,455.0,100.0,-12.9,53.5809776262178,103.46426245955072,457.1
439,671,439,398329.0129939258,5937972.173215421,455.545,72.924,-12.924,53.58073444539135,103.46427950821337,457.076
440,672,440,398281.9149939258,5938012.072215421,408.447,112.823,-12.861,53.58108381857759,103.4635553803099,457.139
441,672/1,441,398281.9149939258,5937899.249215421,408.447,0.0,-10.0,53.5800700683141,103.4635921477188,460.0
442,673,442,398175.9079939258,5938044.820215422,302.44,145.571,-12.865,53.58135749986022,103.46194410191767,457.135
443,674,443,398105.8699939258,5938043.6312154215,232.402,144.382,-12.94,53.581333214285735,103.46088698332916,457.06
444,675,444,397972.33999392577,5938049.6482154215,98.872,150.399,-12.917,53.581361320120656,103.45886884414584,457.083
445,676,445,397933.7629939258,5938066.265215421,60.295,167.016,-12.908,53.58150312288049,103.45828093500283,457.092
446,677,446,397854.1599939258,5938078.464215421,-19.308,179.215,-12.814,53.58159723717758,103.45707501148205,457.186
447,678,447,397773.2739939258,5938100.072215421,-100.194,200.823,-12.887,53.58177563171785,103.45584662885994,457.113
448,679,448,397760.5669939258,5938115.532215421,-112.901,216.283,-12.876,53.581912067232935,103.45564969951886,457.124
449,694,449,397010.5309939258,5938041.318215421,-862.937,142.069,-3.474,53.581098490409964,103.44434929320116,466.526
450,695,450,397054.8249939258,5938027.146215421,-818.643,127.897,-2.511,53.58097984745639,103.44502275529877,467.489
451,696,451,397123.4909939258,5937994.107215421,-749.977,94.858,-0.611,53.58069645716281,103.44607041920979,469.389
452,697,452,397170.7049939258,5937974.088215421,-702.763,74.839,-0.894,53.58052584019115,103.4467898846264,469.106
453,698,453,397202.1899939258,5937964.024215422,-671.278,64.775,1.37,53.5804415844579,103.44726858004705,471.37
454,699,454,397292.89399392577,5937953.646215421,-580.574,54.397,1.476,53.58036610497804,103.44864150072154,471.476
455,700,455,397359.6719939258,5937960.144215421,-513.796,60.895,2.43,53.58043756333923,103.44964761871577,472.43
456,701,456,397400.2289939258,5937964.026215421,-473.239,64.777,0.502,53.58048037924346,103.4502586981036,470.502
457,702,457,397431.5739939258,5937965.4552154215,-441.894,66.206,1.833,53.58049934980831,103.45073149589705,471.833
458,703,458,397517.54099392577,5937969.812215421,-355.927,70.563,1.696,53.58055530291394,103.45202805280118,471.696
459,704,459,397573.6779939258,5937959.863215421,-299.79,60.614,1.997,53.5804768741891,103.45287891318424,471.997
460,705,460,397594.9279939258,5937972.469215421,-278.54,73.22,-2.181,53.580594291894705,103.45319562412996,467.819
461,706,461,397603.2239939258,5937970.184215421,-270.244,70.935,-5.802,53.580575380234265,103.4533216326911,464.198
462,707,462,397611.5779939258,5937969.038215421,-261.89,69.789,-3.152,53.58056671398839,103.45344814323772,466.848
463,708,463,397643.6449939258,5937942.053215421,-229.823,42.804,2.042,53.58033050525683,103.45394116269183,472.042
464,709,464,397715.9579939258,5937913.286215421,-157.51,14.037,3.177,53.58008613262218,103.4550424168081,473.177
465,710,465,397796.8649939258,5937895.751215422,-76.603,-3.498,2.944,53.57994434713188,103.45626973698006,472.944
466,711,466,397865.4249939258,5937882.873215421,-8.043,-16.376,1.883,53.57984198937608,103.45730910467041,471.883
467,712,467,397941.0399939258,5937881.947215421,67.572,-17.302,-1.307,53.579848387603626,103.45845107920609,468.693
468,713,468,398031.9299939258,5937853.586215422,158.462,-45.663,-0.781,53.57961123298046,103.45983264605269,469.219
469,714,469,398086.4029939258,5937837.032215421,212.935,-62.217,-0.581,53.5794730772404,103.46066050684006,469.419
470,715,470,398153.4899939258,5937827.151215421,280.022,-72.098,-1.614,53.579397324128564,103.46167663539484,468.386
471,716,471,398238.2509939258,5937787.874215421,364.783,-111.375,-1.439,53.57906085925915,103.46296919142567,468.561
472,717,472,398268.2979939258,5937785.488215421,394.83,-113.761,-3.334,53.579045248785356,103.46342362585284,466.666
473,718,473,398306.4839939258,5937769.932215421,433.016,-129.317,-2.788,53.57891287795282,103.46400523496945,467.212
474,719,474,398359.35099392576,5937729.873215421,485.883,-169.376,-2.226,53.57856318189386,103.46481647463713,467.774
475,720,475,398416.04599392577,5937673.054215421,542.578,-226.195,-1.751,53.578063627474734,103.4656909497811,468.249
476,20,476,398482.6719939258,5937688.305215421,609.204,-210.944,-4.987,53.57821356146978,103.4666919034209,465.013
477,21,477,398480.7159939258,5937686.637215422,607.248,-212.612,-4.894,53.57819819537573,103.46666291424508,465.106
478,22,478,398480.4219939258,5937684.150215421,606.954,-215.099,-4.818,53.578175791953804,103.46665928422618,465.182
479,23,479,398476.8049939258,5937682.700215422,603.337,-216.549,-4.618,53.57816206317583,103.46660514650836,465.382
480,24,480,398467.8519939258,5937690.220215421,594.384,-209.029,-4.365,53.578227899967196,103.46646752879752,465.635
481,25,481,398460.0099939258,5937695.140215421,586.542,-204.109,-4.146,53.57827058980485,103.46634753022822,465.854
482,26,482,398450.4039939258,5937702.902215421,576.936,-196.347,-3.955,53.57833847432397,103.46619997404821,466.045
483,27,483,398441.8519939258,5937703.922215422,568.384,-195.327,-3.701,53.57834598363734,103.4660705240944,466.299
484,28,484,398436.6999939258,5937708.965215421,563.232,-190.284,-3.639,53.578390299123896,103.46599109845118,466.361
485,29,485,398434.2479939258,5937702.159215421,560.78,-197.09,-3.277,53.57832867020104,103.4659562924684,466.723
486,30,486,398424.5589939258,5937707.417215421,551.091,-191.832,-3.326,53.57837403889617,103.46580829709764,466.674
487,31,487,398419.3909939258,5937716.4382154215,545.923,-182.811,-3.926,53.57845409474202,103.46572733510666,466.074
488,32,488,398408.8149939258,5937727.4892154215,535.347,-171.76,-4.257,53.578551343355706,103.46556406181071,465.743
489,33,489,398404.5549939258,5937729.997215421,531.087,-169.252,-4.181,53.578573053464886,103.46549892777706,465.819
490,34,490,398395.47599392576,5937723.811215421,522.008,-175.438,-4.286,53.578515711670626,103.4653638657319,465.714
491,35,491,398395.8879939258,5937734.666215422,522.42,-164.583,-4.297,53.57861332719259,103.46536655303314,465.703
492,36,492,398391.0489939258,5937739.121215422,517.581,-160.128,-4.198,53.57865241946206,103.46529204325778,465.802
493,37,493,398383.3709939258,5937743.643215422,509.903,-155.606,-3.946,53.5786915637129,103.46517464796709,466.054
494,38,494,398376.8679939258,5937747.913215421,503.4,-151.336,-3.749,53.57872867119221,103.46507507480715,466.251
495,39,495,398372.07899392577,5937753.560215421,498.611,-145.689,-3.977,53.57877848347024,103.46500093139935,466.023
496,40,496,398369.7289939258,5937758.891215421,496.261,-140.358,-4.126,53.578825928913794,103.46496371513135,465.874
